genome_a,genome_b,edge,Phylogenetic distance (GTDB),Functional distance (KO jaccard),category
MAGsDB_PBAJ01,MAGsDB_TARA_ION_MAG_00066,0.803875685,3.34913776,0.929476452,positive assoc.
MAGsDB_DAOJ01,MAGsDB_TARA_ION_MAG_00043,0.700366735,2.877594934,0.810448761,positive assoc.
MAGsDB_NZSK01,MAGsDB_TARA_ION_MAG_00017,0.619616908,2.98935497,0.755970924,positive assoc.
MAGsDB_PBWZ01,MAGsDB_TARA_ION_MAG_00038,0.825255724,3.331016474,0.723134328,positive assoc.
MAGsDB_NYVP01,MAGsDB_TARA_ION_MAG_00038,0.679518282,2.592100334,0.658949746,positive assoc.
MAGsDB_NHEX01,MAGsDB_TARA_ION_MAG_00035,0.910325406,1.327054954,0.548650859,positive assoc.
MAGsDB_PBXV01,MAGsDB_TARA_ION_MAG_00024,0.925122635,0.113079721,0.596244131,positive assoc.
MAGsDB_PBXS01,MAGsDB_TARA_ION_MAG_00018,0.819206663,1.511597498,0.683737646,positive assoc.
MAGsDB_TARA_ANW_MAG_00031,MAGsDB_TARA_ION_MAG_00017,0.718246102,2.24872894,0.574090506,positive assoc.
MAGsDB_PBUF01,MAGsDB_TARA_ION_MAG_00017,0.668304418,1.060108574,0.427363184,positive assoc.
MAGsDB_PARE01,MAGsDB_TARA_ION_MAG_00017,0.687834457,2.098737254,0.559832636,positive assoc.
MAGsDB_NZGX01,MAGsDB_TARA_ION_MAG_00017,0.777954161,2.094410474,0.593358999,positive assoc.
MAGsDB_NHGO01,MAGsDB_TARA_ION_MAG_00017,0.668138385,1.043704474,0.544994944,positive assoc.
MAGsDB_NYVP01,MAGsDB_TARA_ION_MAG_00007,0.840539813,1.655345634,0.574619289,positive assoc.
MAGsDB_NZFP01,MAGsDB_TARA_IOS_MAG_00020,0.846235758,0.54519576,0.195103858,positive assoc.
MAGsDB_DALZ01,MAGsDB_TARA_ASW_MAG_00011,0.670334637,0.63449298,0.310077519,positive assoc.
MAGsDB_DCBW01,MAGsDB_TARA_ASW_MAG_00008,0.884456737,2.913868692,0.616209774,positive assoc.
MAGsDB_DAMG01,MAGsDB_TARA_ION_MAG_00043,0.674901492,2.893331454,0.766049383,positive assoc.
MAGsDB_PBOO01,MAGsDB_TARA_IOS_MAG_00020,0.641635067,2.713469148,0.629199756,positive assoc.
MAGsDB_NZPU01,MAGsDB_TARA_MED_MAG_00103,0.694453955,2.222754444,0.617710583,positive assoc.
MAGsDB_PARL01,MAGsDB_TARA_IOS_MAG_00024,0.598801196,2.276651234,0.641767068,positive assoc.
MAGsDB_PAER01,MAGsDB_TARA_ASE_MAG_00032,0.697885225,2.6015912,0.934083099,positive assoc.
MAGsDB_NYXT01,MAGsDB_TARA_MED_MAG_00112,0.605984628,3.011598543,0.748974569,positive assoc.
MAGsDB_NZWG01,MAGsDB_TARA_MED_MAG_00112,0.627299249,2.337834357,0.645692884,positive assoc.
MAGsDB_NHHC01,MAGsDB_TARA_MED_MAG_00112,0.789422899,3.208407583,0.693965517,positive assoc.
MAGsDB_PCAE01,MAGsDB_TARA_MED_MAG_00110,0.807837903,0.78810398,0.6344294,positive assoc.
MAGsDB_PBXS01,MAGsDB_TARA_MED_MAG_00110,0.684244141,1.20067892,0.617357002,positive assoc.
MAGsDB_PBVJ01,MAGsDB_TARA_MED_MAG_00103,0.689292355,2.885294028,0.665320254,positive assoc.
MAGsDB_DEBO01,MAGsDB_TARA_MED_MAG_00103,0.80498495,0.001557024,0.286425903,positive assoc.
MAGsDB_PAHQ01,MAGsDB_TARA_MED_MAG_00097,0.905502664,3.029056014,0.71140553,positive assoc.
MAGsDB_PAUD01,MAGsDB_TARA_MED_MAG_00084,0.781003773,1.4144932,0.566006601,positive assoc.
MAGsDB_NZSQ01,MAGsDB_TARA_MED_MAG_00084,0.659377612,0.5559242,0.522666667,positive assoc.
MAGsDB_NZXB01,MAGsDB_TARA_MED_MAG_00076,0.887682315,2.688980684,0.594298246,positive assoc.
MAGsDB_DATY01,MAGsDB_TARA_MED_MAG_00071,0.824782211,2.692323622,0.804332635,positive assoc.
MAGsDB_PAOP01,MAGsDB_TARA_MED_MAG_00051,0.690506963,2.387376622,0.694214876,positive assoc.
MAGsDB_PADD01,MAGsDB_TARA_MED_MAG_00051,0.614390737,1.504395398,0.587041374,positive assoc.
MAGsDB_NHIY01,MAGsDB_TARA_MED_MAG_00051,0.546636314,2.600070288,0.658646617,positive assoc.
MAGsDB_NZWZ01,MAGsDB_TARA_MED_MAG_00040,0.573687399,2.254160054,0.608277901,positive assoc.
MAGsDB_NZUO01,MAGsDB_TARA_MED_MAG_00040,0.476911341,2.91848871,0.785986291,positive assoc.
MAGsDB_NHCZ01,MAGsDB_TARA_MED_MAG_00040,0.802729967,0.3256075,0.345139412,positive assoc.
MAGsDB_DBHP01,MAGsDB_TARA_MED_MAG_00040,0.857716858,2.464407916,0.684592145,positive assoc.
MAGsDB_PBWQ01,MAGsDB_TARA_MED_MAG_00032,0.857066859,1.7205211,0.61580756,positive assoc.
MAGsDB_NZHF01,MAGsDB_TARA_MED_MAG_00024,0.711923599,2.324591049,0.653434152,positive assoc.
MAGsDB_DAYH01,MAGsDB_TARA_MED_MAG_00024,0.74479115,2.86299537,0.777284264,positive assoc.
MAGsDB_NZVP01,MAGsDB_TARA_MED_MAG_00023,0.871811688,2.547912854,0.710286458,positive assoc.
MAGsDB_NZKF01,MAGsDB_TARA_MED_MAG_00023,0.767920196,2.6219199,0.740250696,positive assoc.
MAGsDB_NZPY02,MAGsDB_TARA_MED_MAG_00020,0.606681402,1.898174404,0.561310782,positive assoc.
MAGsDB_NZIY01,MAGsDB_TARA_MED_MAG_00020,0.663249791,1.304082404,0.420415225,positive assoc.
MAGsDB_TARA_ANW_MAG_00026,MAGsDB_TARA_IOS_MAG_00053,0.750273943,1.3784992,0.630877193,positive assoc.
MAGsDB_PAGS01,MAGsDB_TARA_IOS_MAG_00049,0.861940918,2.086135624,0.730521383,positive assoc.
MAGsDB_NZPH01,MAGsDB_TARA_IOS_MAG_00024,0.903542031,2.3253389,0.720034247,positive assoc.
MAGsDB_NHBS01,MAGsDB_TARA_ASE_MAG_00032,0.817039664,2.703884114,0.914253584,positive assoc.
MAGsDB_PBUF01,MAGsDB_PBXX01,0.45227643,1.259735468,0.506811989,positive assoc.
MAGsDB_TARA_ANE_MAG_00088,MAGsDB_TARA_ANW_MAG_00074,0.899986012,2.97910009,0.564036223,positive assoc.
MAGsDB_PBQX02,MAGsDB_TARA_ANE_MAG_00034,0.781389475,2.662739214,0.646566164,positive assoc.
MAGsDB_PAUD01,MAGsDB_TARA_ANE_MAG_00026,0.821124358,1.4823161,0.571182053,positive assoc.
MAGsDB_PAPZ01,MAGsDB_TARA_ANE_MAG_00026,0.698180079,0.6739252,0.555747623,positive assoc.
MAGsDB_NZAX01,MAGsDB_TARA_ANE_MAG_00026,0.834478457,0.629967714,0.453020134,positive assoc.
MAGsDB_PAVY01,MAGsDB_TARA_ANE_MAG_00024,0.701843994,2.59544238,0.836185819,positive assoc.
MAGsDB_DCQV01,MAGsDB_TARA_ANE_MAG_00024,0.743347063,2.453102692,0.803609342,positive assoc.
MAGsDB_PBXH01,MAGsDB_TARA_ANE_MAG_00018,0.639594615,1.286604514,0.53125,positive assoc.
MAGsDB_PBUH01,MAGsDB_TARA_ANE_MAG_00018,0.886183701,2.763355574,0.816961131,positive assoc.
MAGsDB_PASO01,MAGsDB_TARA_ANE_MAG_00018,0.708058193,1.635974714,0.586956522,positive assoc.
MAGsDB_PAAF01,MAGsDB_TARA_ANE_MAG_00018,0.832121253,2.4326158,0.640106242,positive assoc.
MAGsDB_DCBW01,MAGsDB_TARA_ANE_MAG_00009,0.954060379,2.845842462,0.609584214,positive assoc.
MAGsDB_PAER01,MAGsDB_TARA_ANE_MAG_00006,0.805366755,1.396858807,0.640426951,positive assoc.
MAGsDB_NZTO01,MAGsDB_PCCU01,0.845371016,2.433447727,0.640325392,positive assoc.
MAGsDB_NZXK01,MAGsDB_PCCQ01,0.813225627,2.252084829,0.690130069,positive assoc.
MAGsDB_DCQV01,MAGsDB_PCAV01,0.680539447,1.376866006,0.564437194,positive assoc.
MAGsDB_PBEK01,MAGsDB_PCAL01,0.608247193,0.3478532,0.527041357,positive assoc.
MAGsDB_PAYO01,MAGsDB_PCAL01,0.630943246,1.535266118,0.6277666,positive assoc.
MAGsDB_NZWZ01,MAGsDB_PCAL01,0.491574706,0.331254354,0.448717949,positive assoc.
MAGsDB_NZOY01,MAGsDB_PCAL01,0.456800242,1.391516374,0.54069299,positive assoc.
MAGsDB_PBXC01,MAGsDB_PBXX01,0.512475848,2.670530868,0.594475832,positive assoc.
MAGsDB_PARE01,MAGsDB_PBXX01,0.600357685,2.182584148,0.584348641,positive assoc.
MAGsDB_NZIX01,MAGsDB_PBXW01,0.732037663,2.213784427,0.635928962,positive assoc.
MAGsDB_NZAX01,MAGsDB_PBXW01,0.498443493,1.098489427,0.577935943,positive assoc.
MAGsDB_PAGZ01,MAGsDB_PBXU01,0.640734613,2.917484884,0.755942948,positive assoc.
MAGsDB_NHJH01,MAGsDB_PBXU01,0.618065618,0.2129619,0.523754345,positive assoc.
MAGsDB_NZPN01,MAGsDB_PBXO01,0.558397353,3.2579716,0.697906281,positive assoc.
MAGsDB_NZHJ01,MAGsDB_PBXO01,0.445238162,0.922890104,0.578895464,positive assoc.
MAGsDB_DARJ01,MAGsDB_PBXO01,0.838777244,3.24019089,0.836079792,positive assoc.
MAGsDB_NHJH01,MAGsDB_PBXO01,0.408503343,3.23523927,0.769865841,positive assoc.
MAGsDB_TARA_ANE_MAG_00028,MAGsDB_TARA_ANE_MAG_00034,0.928674102,2.91550892,0.696117805,positive assoc.
MAGsDB_DGLR01,MAGsDB_TARA_ASE_MAG_00006,0.77441144,0.047587086,0.259858863,positive assoc.
MAGsDB_PBAP01,MAGsDB_TARA_ANE_MAG_00040,0.94481081,0.655427784,0.234939759,positive assoc.
MAGsDB_PAZP01,MAGsDB_TARA_ANE_MAG_00048,0.722301492,2.414426417,0.686418109,positive assoc.
MAGsDB_PAPO01,MAGsDB_TARA_ANW_MAG_00064,0.796067476,2.548137003,0.702923977,positive assoc.
MAGsDB_PAEG01,MAGsDB_TARA_ANW_MAG_00064,0.722404838,2.617298414,0.700265252,positive assoc.
MAGsDB_PBDN01,MAGsDB_TARA_ANW_MAG_00051,0.771935642,1.317661314,0.671875,positive assoc.
MAGsDB_PAGM01,MAGsDB_TARA_ANW_MAG_00051,0.693788689,0.73365941,0.745118191,positive assoc.
MAGsDB_NZYO01,MAGsDB_TARA_ANW_MAG_00038,0.975824144,1.926230414,0.597274792,positive assoc.
MAGsDB_PAUK01,MAGsDB_TARA_ANW_MAG_00031,0.921773266,1.04947838,0.496631376,positive assoc.
MAGsDB_NHDL01,MAGsDB_TARA_ANW_MAG_00031,0.640443041,2.363947237,0.668484188,positive assoc.
MAGsDB_NZLE01,MAGsDB_TARA_ANW_MAG_00027,0.859477103,2.595054625,0.816312997,positive assoc.
MAGsDB_NZGH01,MAGsDB_TARA_ANW_MAG_00026,0.772093795,1.391495214,0.459858703,positive assoc.
MAGsDB_NHID01,MAGsDB_TARA_ANW_MAG_00026,0.752360456,2.3881541,0.638116846,positive assoc.
MAGsDB_NZQF01,MAGsDB_TARA_ANW_MAG_00023,0.84012419,0.75651066,0.484492875,positive assoc.
MAGsDB_NZIE01,MAGsDB_TARA_ANW_MAG_00012,0.643002212,1.24689931,0.652757079,positive assoc.
MAGsDB_NZUO01,MAGsDB_TARA_ANW_MAG_00005,0.727749407,2.362231124,0.805194805,positive assoc.
MAGsDB_PAHY01,MAGsDB_TARA_ANW_MAG_00001,0.801573932,2.304832227,0.609150834,positive assoc.
MAGsDB_DHZO01,MAGsDB_TARA_ANW_MAG_00001,0.96923451,0.644743764,0.397993311,positive assoc.
MAGsDB_DCCC01,MAGsDB_TARA_ANW_MAG_00001,0.636538625,1.917912227,0.551868802,positive assoc.
MAGsDB_PAQA01,MAGsDB_TARA_ANE_MAG_00088,0.879985869,2.985219394,0.921542988,positive assoc.
MAGsDB_NHID01,MAGsDB_TARA_ANE_MAG_00088,0.508447644,3.12636488,0.926136364,positive assoc.
MAGsDB_PAYI01,MAGsDB_TARA_ANE_MAG_00076,0.758220255,2.684228415,0.688673531,positive assoc.
MAGsDB_NZHZ01,MAGsDB_TARA_ANE_MAG_00076,0.696862519,1.941672162,0.711895911,positive assoc.
MAGsDB_PBJS01,MAGsDB_TARA_ANE_MAG_00068,0.680109322,2.159745704,0.677644079,positive assoc.
MAGsDB_PAIF01,MAGsDB_TARA_ANE_MAG_00061,0.855308771,0.61299207,0.437771976,positive assoc.
MAGsDB_PAGM01,MAGsDB_TARA_ANE_MAG_00061,0.97410594,2.91024278,0.820512821,positive assoc.
MAGsDB_PACY01,MAGsDB_TARA_ANE_MAG_00053,0.833968064,2.198034267,0.640350877,positive assoc.
MAGsDB_PBPX01,MAGsDB_TARA_ANE_MAG_00049,0.724143744,2.785901534,0.710222905,positive assoc.
MAGsDB_DEAO01,MAGsDB_TARA_ANE_MAG_00049,0.791376472,2.340817134,0.692844677,positive assoc.
MAGsDB_PBWJ01,MAGsDB_TARA_ANE_MAG_00048,0.755638389,2.672834836,0.706640877,positive assoc.
MAGsDB_PBNX01,MAGsDB_TARA_ANE_MAG_00048,0.85101737,2.676990867,0.741613133,positive assoc.
MAGsDB_PBJS01,MAGsDB_TARA_ANE_MAG_00048,0.857839803,0.071520117,0.31609614,positive assoc.
MAGsDB_PALK01,MAGsDB_TARA_ANE_MAG_00044,0.827535033,0.716514334,0.459478022,positive assoc.
MAGsDB_PADJ01,MAGsDB_TARA_MED_MAG_00112,0.782574296,0.623363443,0.552806851,positive assoc.
MAGsDB_TARA_MED_MAG_00093,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0.951421592,3.012477624,0.674453655,positive assoc.
MAGsDB_PBHD01,MAGsDB_TARA_MED_MAG_00112,0.586543744,0.552023757,0.457370518,positive assoc.
MAGsDB_NZGS01,MarDB_Candidatus_Marinimicrobia_bacterium_strain_IN49,0.885334379,2.816847147,0.808272506,positive assoc.
MAGsDB_TARA_IOS_MAG_00049,MarDB_Bacteroidetes_bacterium_SCGC_AAA795-G10,0.888483465,2.421135623,0.660997067,positive assoc.
MAGsDB_PCAL01,MarDB_Bacteroidetes_bacterium_SCGC_AAA795-G10,0.924113072,1.496646713,0.564199396,positive assoc.
MAGsDB_PAZV01,MarDB_Bacteroidetes_bacterium_SCGC_AAA795-G10,0.633849537,1.360567327,0.561946903,positive assoc.
MAGsDB_TARA_RED_MAG_00046,MarDB_Bacteroidetes_bacterium_MED-G21,0.905457165,0.882354314,0.409913454,positive assoc.
MAGsDB_TARA_PSE_MAG_00056,MarDB_Bacteroidetes_bacterium_MED-G21,0.858713046,2.79688386,0.664014688,positive assoc.
MAGsDB_TARA_MED_MAG_00109,MarDB_Bacteroidetes_bacterium_MED-G21,0.842109474,2.596108999,0.836808052,positive assoc.
MAGsDB_TARA_ANE_MAG_00068,MarDB_Bacteroidetes_bacterium_MED-G21,0.79234302,2.076392904,0.616843703,positive assoc.
MAGsDB_PBEE01,MarDB_Bacteroidetes_bacterium_MED-G21,0.888700426,0.972318727,0.575954509,positive assoc.
MAGsDB_NZZK01,MarDB_Bacteroidetes_bacterium_MED-G21,0.687125569,0.849410488,0.6133829,positive assoc.
MAGsDB_NHIW01,MarDB_Bacteroidetes_bacterium_MED-G21,0.638481642,2.576560537,0.721492744,positive assoc.
MAGsDB_NZVJ01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha6_Bin4,0.824061394,1.601979727,0.6218628,positive assoc.
MAGsDB_PBFI01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin7,0.832816958,2.047419564,0.619972261,positive assoc.
MAGsDB_PASX01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin7,0.760715869,2.361992227,0.668887408,positive assoc.
MAGsDB_NZYX01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin7,0.822915088,1.911187693,0.682310469,positive assoc.
MAGsDB_PBDN01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin12,0.825973451,0.553815227,0.516491228,positive assoc.
MAGsDB_PAJB01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin12,0.726057768,2.784325227,0.644474035,positive assoc.
MAGsDB_TARA_ANE_MAG_00018,MarDB_Alphaproteobacteria_bacterium_MarineAlpha3_Bin7,0.588331726,2.163990904,0.614537445,positive assoc.
MAGsDB_DBIA01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha3_Bin7,0.88306022,2.47606605,0.584932821,positive assoc.
MAGsDB_NHBH01,MarDB_Alcanivorax_sp_UBA1911,0.706309748,1.593230322,0.539077392,positive assoc.
MAGsDB_DCBW01,MarDB_Alcanivorax_sp_UBA1911,0.714311143,2.40703317,0.657195572,positive assoc.
MAGsDB_PBXI01,MarDB_Acidimicrobiales_bacterium_AG-414-N20,0.781613256,2.693243714,0.733980583,positive assoc.
MAGsDB_PAMU01,MarDB_Acidimicrobiales_bacterium_AG-414-N20,0.791638182,2.509949892,0.700446144,positive assoc.
MAGsDB_NZZE01,MarDB_Acidimicrobiales_bacterium_AG-414-N20,0.942406706,0.040316194,0.16296863,positive assoc.
MAGsDB_PBXU01,MAGsDB_TARA_RED_MAG_00059,0.902893144,3.20058047,0.716639209,positive assoc.
MAGsDB_NZRW01,MAGsDB_TARA_RED_MAG_00055,0.649623156,2.707669644,0.763751763,positive assoc.
MAGsDB_NZOY01,MAGsDB_TARA_RED_MAG_00051,0.707471641,2.275449974,0.544704264,positive assoc.
MAGsDB_PAGS01,MAGsDB_TARA_RED_MAG_00029,0.723052084,2.446038414,0.690697674,positive assoc.
MAGsDB_NHID01,MAGsDB_TARA_RED_MAG_00025,0.791021585,0.8191299,0.495365006,positive assoc.
MAGsDB_NHGW01,MarDB_Candidatus_Pelagibacter_HTCC1002,0.995527922,3.231304681,0.667317708,positive assoc.
MAGsDB_NZTK01,MAGsDB_TARA_RED_MAG_00011,0.604747581,2.243722054,0.711518858,positive assoc.
MAGsDB_PAOP01,MarDB_Candidatus_Pelagibacter_HTCC7214,0.675314118,0.385642197,0.621283255,positive assoc.
MAGsDB_NZVF01,MarDB_Candidatus_Pelagibacter_ubique_HTCC8051,0.624201471,2.301276207,0.576180258,positive assoc.
MAGsDB_TARA_ANE_MAG_00028,MarDB_GCA_003331375.1_ASM333137v1,0.800035238,2.955688651,0.675219446,positive assoc.
MAGsDB_NYVO01,MAGsDB_PBXJ01,0.825749016,2.8607694,0.686995516,positive assoc.
MAGsDB_NHJP01,MarDB_GCA_003331375.1_ASM333137v1,0.741610533,2.023024645,0.709546378,positive assoc.
MAGsDB_PATT01,MarDB_Flavobacteriaceae_bacterium_UBA5955,0.730643658,0.714012824,0.499118166,positive assoc.
MAGsDB_NHIR01,MarDB_Flavobacteriaceae_bacterium_UBA5955,0.831485987,2.896621006,0.701514059,positive assoc.
MAGsDB_NHKH01,MarDB_Cryomorphaceae_bacterium_MED-G11,0.949164317,2.992208291,0.695979899,positive assoc.
MarDB_Candidatus_Pelagibacter_ubique_HIMB083,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA797-I19,0.713150322,0.093681527,0.299461124,positive assoc.
MAGsDB_NZWF01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA797-I19,0.802739501,2.618362137,0.646229739,positive assoc.
MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-J21,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-P11,0.48815443,0.014022227,0.402998236,positive assoc.
MAGsDB_TARA_PSW_MAG_00098,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-P11,0.812735763,0.885944694,0.539198606,positive assoc.
MAGsDB_PAOP01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O20,0.81247543,0.362942227,0.591836735,positive assoc.
MAGsDB_NZZP01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O20,0.721031714,2.364045745,0.580195258,positive assoc.
MAGsDB_PAOX01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O19,0.810476542,2.826772257,0.791327913,positive assoc.
MAGsDB_NZHZ01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O19,0.801801205,3.297505984,0.765774379,positive assoc.
MarDB_Alphaproteobacteria_bacterium_MarineAlpha8_Bin1,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0.905959368,1.475366424,0.597479615,positive assoc.
MAGsDB_TARA_ION_MAG_00053,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0.688443661,0.844721564,0.43537415,positive assoc.
MAGsDB_PAFP01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0.848687665,0.935972437,0.464058235,positive assoc.
MAGsDB_NHKR01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0.854729459,1.242318224,0.606476938,positive assoc.
MAGsDB_PBXI01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M18,0.646204471,1.48878662,0.630170316,positive assoc.
MAGsDB_PACV01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M18,0.41078993,2.958918334,0.694334651,positive assoc.
MAGsDB_NZPJ01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M18,0.548988348,2.24867402,0.64208243,positive assoc.
MAGsDB_NZID01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M18,0.831641901,3.141126534,0.704937537,positive assoc.
MAGsDB_DEBO01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-L23,0.564044714,1.748332237,0.580645161,positive assoc.
MAGsDB_NZXN01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-F16,0.541366279,2.259854224,0.62244898,positive assoc.
MAGsDB_PAOP01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-E22,0.591745831,0.235862227,0.581837381,positive assoc.
MAGsDB_NZRR01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-E22,0.915383369,2.785327237,0.832980973,positive assoc.
MarDB_Candidatus_Pelagibacter_ubique_HIMB058,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-C09,0.781925854,0.849906177,0.486644407,positive assoc.
MAGsDB_NZFZ01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-C09,0.769492749,2.469502397,0.68921095,positive assoc.
MarDB_Candidatus_Pelagibacter_ubique_HTCC8051,MarDB_Candidatus_Pelagibacter_ubique_HTCC9022,0.829972327,0.008322227,0.106864275,positive assoc.
MAGsDB_NHLE01,MarDB_Candidatus_Pelagibacter_ubique_HTCC8051,0.792448759,1.753363907,0.637822749,positive assoc.
MAGsDB_PAFO01,MAGsDB_TARA_MED_MAG_00112,0.930967808,0.298997157,0.488126649,positive assoc.
MAGsDB_NZDR01,MAGsDB_TARA_RED_MAG_00011,0.704634204,1.11779868,0.570903361,positive assoc.
MAGsDB_NZYO01,MAGsDB_TARA_RED_MAG_00009,0.637615963,1.837186564,0.553454545,positive assoc.
MAGsDB_PAPF01,MAGsDB_TARA_PSW_MAG_00017,0.943179023,2.735378314,0.60929803,positive assoc.
MAGsDB_DLRY01,MAGsDB_TARA_PSW_MAG_00017,0.72536067,2.221163967,0.684322034,positive assoc.
MAGsDB_PAZV01,MAGsDB_TARA_PSW_MAG_00010,0.802237988,2.446906627,0.696511628,positive assoc.
MAGsDB_NZRW01,MAGsDB_TARA_PSW_MAG_00010,0.853693068,2.266311847,0.675550406,positive assoc.
MAGsDB_TARA_MED_MAG_00040,MAGsDB_TARA_PSE_MAG_00088,0.789630837,0.4421965,0.508389262,positive assoc.
MAGsDB_NYVO01,MAGsDB_TARA_PSE_MAG_00047,0.682321504,1.081385629,0.463320463,positive assoc.
MAGsDB_PBHD01,MAGsDB_TARA_PSE_MAG_00043,0.865658746,2.557016954,0.637805684,positive assoc.
MAGsDB_TARA_IOS_MAG_00003,MAGsDB_TARA_PSE_MAG_00023,0.855526984,2.402294283,0.606370876,positive assoc.
MAGsDB_TARA_ION_MAG_00005,MAGsDB_TARA_PSE_MAG_00023,0.708115496,2.27160899,0.607142857,positive assoc.
MAGsDB_TARA_ANW_MAG_00001,MAGsDB_TARA_PSE_MAG_00023,0.754774928,2.328569904,0.605709877,positive assoc.
MAGsDB_PBJU01,MAGsDB_TARA_PSE_MAG_00023,0.751150309,2.546157684,0.748055988,positive assoc.
MAGsDB_TARA_ION_MAG_00005,MAGsDB_TARA_PSE_MAG_00010,0.836720239,2.185969332,0.520190024,positive assoc.
MAGsDB_PACZ01,MAGsDB_TARA_PSE_MAG_00010,0.727279708,1.151110256,0.450410142,positive assoc.
MAGsDB_DIAJ01,MAGsDB_TARA_PSE_MAG_00010,0.835425043,2.679671846,0.646275639,positive assoc.
MAGsDB_PBJQ01,MAGsDB_TARA_PSE_MAG_00001,0.601057149,2.471182214,0.845814978,positive assoc.
MAGsDB_DCBW01,MAGsDB_TARA_PSE_MAG_00001,0.676282399,2.111608175,0.616254713,positive assoc.
MAGsDB_TARA_ASE_MAG_00032,MAGsDB_TARA_PON_MAG_00074,0.981375636,2.66411875,0.516833485,positive assoc.
MAGsDB_TARA_ANE_MAG_00034,MAGsDB_TARA_PON_MAG_00074,0.746124387,2.30153455,0.917363667,positive assoc.
MAGsDB_NHGO01,MAGsDB_TARA_PON_MAG_00074,0.767307929,2.474562864,0.916639949,positive assoc.
MAGsDB_DCBW01,MAGsDB_TARA_PON_MAG_00017,0.878339952,1.909101322,0.780263913,positive assoc.
MAGsDB_NZQF01,MAGsDB_TARA_PON_MAG_00016,0.917829643,0.78614564,0.477960242,positive assoc.
MAGsDB_NYVO01,MAGsDB_TARA_PON_MAG_00016,0.721475253,2.73054644,0.652271035,positive assoc.
MAGsDB_TARA_ANE_MAG_00088,MAGsDB_TARA_MED_MAG_00136,0.916116607,2.95792628,0.912231559,positive assoc.
MAGsDB_TARA_ION_MAG_00043,MAGsDB_TARA_MED_MAG_00135,0.707356021,0.79163332,0.477601654,positive assoc.
MAGsDB_TARA_ANW_MAG_00012,MAGsDB_TARA_MED_MAG_00135,0.637373626,0.75919896,0.48689384,positive assoc.
MAGsDB_PAIV01,MAGsDB_TARA_MED_MAG_00135,0.783560395,1.7224219,0.567715458,positive assoc.
MAGsDB_NZHK01,MAGsDB_TARA_MED_MAG_00135,0.628847063,0.468577414,0.441281139,positive assoc.
MAGsDB_PAYP01,MAGsDB_TARA_MED_MAG_00133,0.821985781,2.007845796,0.64172448,positive assoc.
MAGsDB_NZZT01,MAGsDB_TARA_MED_MAG_00133,0.986430764,0.09901704,0.546268657,positive assoc.
MAGsDB_TARA_ANW_MAG_00001,MAGsDB_TARA_PSW_MAG_00017,0.873154244,2.412698314,0.619525242,positive assoc.
MAGsDB_PBUG01,MAGsDB_TARA_RED_MAG_00009,0.780012727,3.16536135,0.725065048,positive assoc.
MAGsDB_TARA_PSE_MAG_00077,MAGsDB_TARA_PSW_MAG_00017,0.847707855,2.87238736,0.636690647,positive assoc.
MAGsDB_NZXN01,MAGsDB_TARA_PSW_MAG_00019,0.756939471,2.3885791,0.623172103,positive assoc.
MAGsDB_PBXO01,MAGsDB_TARA_RED_MAG_00001,0.90989072,3.452134113,0.765340909,positive assoc.
MAGsDB_PBNV01,MAGsDB_TARA_PSW_MAG_00115,0.898004115,0.817582864,0.474618038,positive assoc.
